Throttle_Control,Servo_Control,Voltage,Throttle_A,Throttle_B,Servo,Linear_X,Linear_Y,Linear_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_X,Angular_Y,Angular_Z
2.877170205,1186,12.16399956,2.233445406,3.515733719,1186,0.247717184,0,0.208481487,0.240869869,-0.024007174,9.169975013,0.000841647,-0.001208725,0.446925648
2.877170205,1186,12.17300034,2.233407497,3.516644478,1186,0.24751832,0,0.253848109,0.187014211,0.03366363,9.241479911,0.003004654,-0.003071104,0.518244314
2.877170205,1186,12.16600037,2.233812809,3.516312122,1186,0.248100357,0,0.321168605,0.248021803,0.050397312,9.196115783,0.005312187,-0.004084693,0.543416627
2.877170205,1186,12.16600037,2.233812809,3.516312122,1186,0.248914543,0,0.393074952,0.228810647,0.021669516,9.291168927,0.00523341,-0.006015001,0.553717296
2.877170205,1186,12.16300011,2.233262062,3.515444994,1186,0.247889743,0,0.403170898,0.264593346,0.037712281,9.211567768,0.005682806,-0.005187294,0.561491162
2.877170205,1186,12.16300011,2.233262062,3.515444994,1186,0.245991043,0,0.394849985,0.199234508,0.029802674,9.268836114,0.003689701,-0.000749604,0.571317089
2.877170205,1186,12.15600014,2.233664989,3.5184865,1186,0.247653106,0,0.438192092,0.203258027,0.006314082,9.17170505,0.006695212,-0.002671648,0.580115956
2.877170205,1186,12.15600014,2.233664989,3.5184865,1186,0.249454335,0,0.479226902,0.252156999,0.130812959,9.08770175,0.014006084,-0.006437341,0.587501367
2.877170205,1186,12.17000008,2.234547138,3.517467976,1186,0.24714388,0,0.455807205,0.260497373,0.187464222,9.039811644,0.016881455,-0.002802871,0.588909312
2.877170205,1186,12.17000008,2.234547138,3.517467976,1186,0.247266409,0,0.473999579,0.25028224,0.198118146,9.217979289,0.01655899,0.000101597,0.586402139
2.877170205,1186,12.17000008,2.234547138,3.517467976,1186,0.248372149,0,0.506153399,0.282056385,0.214140204,9.075317809,0.01723543,0.002154717,0.586797502
2.877170205,1186,12.17000008,2.234547138,3.517467976,1186,0.247323474,0,0.494906739,0.267380965,0.217198104,9.032291707,0.014518351,0.005492689,0.582294631
2.877170205,1186,12.1619997,2.233078241,3.518534184,1186,0.244935743,0,0.473322868,0.264646485,0.161342522,9.205333011,0.014682409,0.000884437,0.580902124
2.877170205,1186,12.1619997,2.233078241,3.518534184,1186,0.246319293,0,0.486994059,0.254509302,0.103861809,9.176678837,0.012031801,0.002412782,0.577742683
2.877170205,1186,12.15999985,2.232711077,3.517955542,1186,0.247778383,0,0.5115874,0.221179615,0.123224819,9.220317835,0.012027332,-0.00147806,0.575928035
2.877170205,1186,12.15999985,2.232711077,3.517955542,1186,0.246030146,0,0.485710461,0.198989235,0.093635154,9.196308405,0.010280863,-0.004695343,0.575975028
3.884667462,1186,12.16699982,2.233996391,3.516601086,1186,0.244063384,0,0.468088138,0.191422587,0.114543239,9.27292284,0.01075844,-0.005184284,0.576538531
